"","Crash_Score","year","Month","Rd_Feature","Rd_Character","Rd_Class","Rd_Configuration","Rd_Surface","Rd_Conditions","Traffic_Control","Work_Area","good_weather"
"8449",5.58,2016,1,"NONE","STRAIGHT","STATE HWY","TWO-WAY","SMOOTH ASPHALT","DRY","OTHER","NO",-0.701284433391025
"8450",5.75,2016,1,"INTERSECTION","STRAIGHT","STATE HWY","TWO-WAY","SMOOTH ASPHALT","DRY","STOP","NO",-0.701284433391025
"8451",3.97,2015,12,"INTERSECTION","STRAIGHT","STATE HWY","TWO-WAY","SMOOTH ASPHALT","WET","STOP","NO",3.13820122145792
"8452",11.68,2016,1,"NONE","STRAIGHT","OTHER","TWO-WAY","SMOOTH ASPHALT","DRY","OTHER","NO",-0.701284433391025
"8453",3.89,2016,1,"NONE","STRAIGHT","OTHER","TWO-WAY","SMOOTH ASPHALT","DRY","OTHER","NO",-0.701284433391025
"8454",17.95,2015,12,"INTERSECTION","STRAIGHT","STATE HWY","TWO-WAY","SMOOTH ASPHALT","WET","STOP","NO",3.13820122145792
"8455",3.77,2016,1,"NONE","STRAIGHT","OTHER","TWO-WAY","SMOOTH ASPHALT","DRY","OTHER","NO",-0.701284433391025
"8456",1.11,2016,1,"NONE","OTHER","STATE HWY","TWO-WAY","SMOOTH ASPHALT","DRY","OTHER","NO",-0.701284433391025
"8457",13.24,2016,1,"INTERSECTION","STRAIGHT","OTHER","TWO-WAY","SMOOTH ASPHALT","DRY","STOP","NO",-0.701284433391025
"8458",2.76,2016,1,"INTERSECTION","OTHER","OTHER","OTHER","SMOOTH ASPHALT","DRY","STOP","NO",-0.701284433391025
"8459",14.35,2016,1,"OTHER","OTHER","STATE HWY","TWO-WAY","SMOOTH ASPHALT","WET","STOP","NO",3.13820122145792
"8460",5.75,2015,12,"NONE","STRAIGHT","STATE HWY","TWO-WAY","SMOOTH ASPHALT","WET","STOP","NO",3.13820122145792
"8461",1.24,2016,1,"NONE","STRAIGHT","OTHER","TWO-WAY","SMOOTH ASPHALT","DRY","OTHER","NO",-0.701284433391025
"8462",13.55,2016,1,"DRIVEWAY","STRAIGHT","OTHER","TWO-WAY","COARSE ASPHALT","WET","OTHER","NO",3.13820122145792
"8463",13.77,2016,1,"INTERSECTION","STRAIGHT","STATE HWY","TWO-WAY","SMOOTH ASPHALT","WET","STOP","NO",3.13820122145792
"8464",5.83,2016,1,"INTERSECTION","STRAIGHT","STATE HWY","TWO-WAY","SMOOTH ASPHALT","WET","STOP","NO",3.13820122145792
"8465",7.18,2016,1,"NONE","STRAIGHT","OTHER","TWO-WAY","COARSE ASPHALT","DRY","OTHER","NO",-0.701284433391025
"8466",3.51,2016,1,"NONE","STRAIGHT","STATE HWY","TWO-WAY","SMOOTH ASPHALT","DRY","STOP","NO",-0.701284433391025
"8467",2.89,2016,1,"NONE","STRAIGHT","STATE HWY","TWO-WAY","SMOOTH ASPHALT","DRY","OTHER","YES",-0.701284433391025
"8468",1.66,2016,1,"NONE","STRAIGHT","US HWY","TWO-WAY","CONCRETE","DRY","OTHER","NO",-0.701284433391025
"8469",18.78,2016,1,"INTERSECTION","STRAIGHT","STATE HWY","TWO-WAY","SMOOTH ASPHALT","DRY","STOP","NO",-0.701284433391025
"8470",15.09,2016,1,"OTHER","STRAIGHT","STATE HWY","OTHER","OTHER","DRY","OTHER","YES",0.363498370405888
"8471",3.11,2016,1,"DRIVEWAY","STRAIGHT","OTHER","OTHER","COARSE ASPHALT","DRY","OTHER","NO",-0.701284433391025
"8472",7.38,2016,1,"INTERSECTION","STRAIGHT","STATE HWY","TWO-WAY","SMOOTH ASPHALT","DRY","STOP","NO",-0.701284433391025
"8473",6.9,2016,1,"NONE","STRAIGHT","OTHER","TWO-WAY","SMOOTH ASPHALT","DRY","OTHER","NO",-0.701284433391025
"8474",1.61,2016,1,"NONE","STRAIGHT","OTHER","TWO-WAY","SMOOTH ASPHALT","DRY","OTHER","NO",-0.701284433391025
"8475",10.7,2016,1,"NONE","STRAIGHT","STATE HWY","TWO-WAY","SMOOTH ASPHALT","DRY","STOP","NO",-0.701284433391025
"8476",5.18,2016,1,"NONE","STRAIGHT","US HWY","TWO-WAY","OTHER","DRY","OTHER","NO",-0.701284433391025
"8477",17.73,2016,1,"INTERSECTION","STRAIGHT","STATE HWY","TWO-WAY","SMOOTH ASPHALT","DRY","OTHER","NO",-0.701284433391025
"8478",7.87,2016,1,"INTERSECTION","STRAIGHT","STATE HWY","TWO-WAY","SMOOTH ASPHALT","DRY","STOP","NO",-0.701284433391025
"8479",4.28,2016,1,"NONE","STRAIGHT","OTHER","TWO-WAY","SMOOTH ASPHALT","DRY","OTHER","NO",-0.701284433391025
"8480",4.07,2016,1,"DRIVEWAY","STRAIGHT","OTHER","TWO-WAY","COARSE ASPHALT","DRY","OTHER","NO",-0.701284433391025
"8481",5.94,2016,1,"NONE","STRAIGHT","STATE HWY","TWO-WAY","SMOOTH ASPHALT","WET","OTHER","NO",3.13820122145792
"8482",3.36,2016,1,"NONE","STRAIGHT","OTHER","TWO-WAY","SMOOTH ASPHALT","DRY","OTHER","NO",-0.701284433391025
"8483",4.62,2015,8,"INTERSECTION","STRAIGHT","US HWY","TWO-WAY","SMOOTH ASPHALT","DRY","STOP","NO",-0.701284433391025
"8484",3.16,2015,8,"NONE","STRAIGHT","STATE HWY","TWO-WAY","SMOOTH ASPHALT","DRY","OTHER","NO",-0.701284433391025
"8485",3.84,2015,8,"OTHER","STRAIGHT","STATE HWY","OTHER","SMOOTH ASPHALT","DRY","STOP","NO",-0.701284433391025
"8486",3.68,2015,8,"INTERSECTION","STRAIGHT","OTHER","OTHER","SMOOTH ASPHALT","DRY","OTHER","NO",-0.701284433391025
"8487",2.23,2015,8,"INTERSECTION","STRAIGHT","STATE HWY","TWO-WAY","SMOOTH ASPHALT","DRY","OTHER","NO",-0.701284433391025
"8488",4.75,2015,8,"OTHER","OTHER","US HWY","TWO-WAY","SMOOTH ASPHALT","DRY","STOP","NO",-0.701284433391025
"8489",1.83,2015,8,"NONE","STRAIGHT","STATE HWY","TWO-WAY","SMOOTH ASPHALT","DRY","OTHER","NO",-0.701284433391025
"8490",5.27,2015,8,"DRIVEWAY","STRAIGHT","OTHER","TWO-WAY","SMOOTH ASPHALT","DRY","OTHER","NO",-0.701284433391025
"8491",6.03,2015,8,"NONE","STRAIGHT","OTHER","TWO-WAY","SMOOTH ASPHALT","DRY","STOP","NO",-0.701284433391025
"8492",3.26,2015,8,"NONE","STRAIGHT","OTHER","TWO-WAY","SMOOTH ASPHALT","DRY","OTHER","NO",-0.701284433391025
"8493",2.58,2015,8,"NONE","STRAIGHT","STATE HWY","TWO-WAY","SMOOTH ASPHALT","DRY","STOP","NO",-0.701284433391025
"8494",5.72,2015,8,"NONE","STRAIGHT","OTHER","TWO-WAY","SMOOTH ASPHALT","DRY","OTHER","NO",-0.701284433391025
"8495",4.98,2015,8,"INTERSECTION","STRAIGHT","STATE HWY","TWO-WAY","SMOOTH ASPHALT","WET","STOP","NO",3.13820122145792
"8496",2.61,2015,8,"NONE","STRAIGHT","OTHER","TWO-WAY","SMOOTH ASPHALT","DRY","STOP","NO",-0.701284433391025
"8497",10.54,2015,9,"NONE","STRAIGHT","US HWY","TWO-WAY","OTHER","DRY","OTHER","NO",-0.701284433391025
"8498",4.03,2015,9,"NONE","STRAIGHT","STATE HWY","TWO-WAY","SMOOTH ASPHALT","DRY","STOP","NO",-0.701284433391025
"8499",3.89,2015,9,"NONE","STRAIGHT","OTHER","TWO-WAY","SMOOTH ASPHALT","DRY","OTHER","NO",0.363498370405888
"8500",6.96,2015,9,"NONE","STRAIGHT","OTHER","TWO-WAY","SMOOTH ASPHALT","DRY","OTHER","NO",-0.701284433391025
"8501",6.44,2015,9,"INTERSECTION","STRAIGHT","STATE HWY","TWO-WAY","SMOOTH ASPHALT","DRY","STOP","NO",-0.701284433391025
"8502",2.85,2015,9,"NONE","STRAIGHT","STATE HWY","TWO-WAY","SMOOTH ASPHALT","DRY","OTHER","NO",0.363498370405888
"8503",11.97,2015,9,"NONE","STRAIGHT","US HWY","OTHER","CONCRETE","DRY","OTHER","NO",-0.701284433391025
"8504",7.35,2015,9,"INTERSECTION","OTHER","STATE HWY","TWO-WAY","CONCRETE","WET","STOP","NO",3.13820122145792
"8505",5.14,2015,9,"INTERSECTION","STRAIGHT","STATE HWY","TWO-WAY","SMOOTH ASPHALT","DRY","STOP","NO",-0.701284433391025
"8506",6.68,2015,9,"NONE","STRAIGHT","STATE HWY","TWO-WAY","SMOOTH ASPHALT","DRY","OTHER","NO",0.363498370405888
"8507",5.52,2016,10,"NONE","STRAIGHT","OTHER","TWO-WAY","SMOOTH ASPHALT","DRY","OTHER","NO",-0.701284433391025
"8508",5.13,2016,10,"NONE","STRAIGHT","STATE HWY","TWO-WAY","SMOOTH ASPHALT","WET","OTHER","NO",3.13820122145792
"8509",1.72,2016,10,"NONE","OTHER","STATE HWY","TWO-WAY","SMOOTH ASPHALT","DRY","STOP","NO",-0.701284433391025
"8510",3.69,2016,10,"INTERSECTION","STRAIGHT","STATE HWY","TWO-WAY","SMOOTH ASPHALT","DRY","OTHER","NO",-0.701284433391025
"8511",2.33,2016,10,"NONE","STRAIGHT","OTHER","TWO-WAY","SMOOTH ASPHALT","DRY","OTHER","NO",-0.701284433391025
"8512",10.11,2016,10,"NONE","STRAIGHT","OTHER","TWO-WAY","COARSE ASPHALT","DRY","OTHER","NO",-0.701284433391025
"8513",14.49,2016,10,"INTERSECTION","STRAIGHT","STATE HWY","TWO-WAY","SMOOTH ASPHALT","DRY","STOP","NO",-0.701284433391025
"8514",10.27,2016,10,"INTERSECTION","STRAIGHT","STATE HWY","TWO-WAY","SMOOTH ASPHALT","DRY","STOP","NO",-0.701284433391025
"8515",3.47,2016,10,"NONE","STRAIGHT","STATE HWY","TWO-WAY","SMOOTH ASPHALT","DRY","OTHER","NO",-0.701284433391025
"8516",11.11,2016,10,"NONE","OTHER","STATE HWY","TWO-WAY","SMOOTH ASPHALT","DRY","OTHER","NO",-0.701284433391025
"8517",6.39,2016,10,"INTERSECTION","STRAIGHT","OTHER","TWO-WAY","SMOOTH ASPHALT","DRY","STOP","NO",-0.701284433391025
"8518",9.81,2016,10,"OTHER","STRAIGHT","US HWY","OTHER","CONCRETE","DRY","OTHER","NO",-0.701284433391025
"8519",4.22,2016,10,"INTERSECTION","STRAIGHT","OTHER","TWO-WAY","SMOOTH ASPHALT","DRY","STOP","NO",-0.701284433391025
"8520",0.74,2016,10,"NONE","STRAIGHT","STATE HWY","TWO-WAY","SMOOTH ASPHALT","DRY","OTHER","NO",-0.701284433391025
"8521",2.16,2016,10,"NONE","STRAIGHT","STATE HWY","TWO-WAY","SMOOTH ASPHALT","DRY","OTHER","NO",-0.701284433391025
"8522",4.72,2016,10,"INTERSECTION","STRAIGHT","STATE HWY","TWO-WAY","SMOOTH ASPHALT","DRY","OTHER","NO",-0.701284433391025
"8523",5.44,2016,10,"NONE","STRAIGHT","OTHER","TWO-WAY","SMOOTH ASPHALT","DRY","OTHER","NO",-0.701284433391025
"8524",1.69,2016,10,"NONE","STRAIGHT","OTHER","TWO-WAY","SMOOTH ASPHALT","DRY","OTHER","NO",-0.701284433391025
"8525",1.39,2016,10,"INTERSECTION","STRAIGHT","OTHER","TWO-WAY","SMOOTH ASPHALT","DRY","OTHER","NO",-0.701284433391025
"8526",7.11,2016,10,"DRIVEWAY","STRAIGHT","STATE HWY","TWO-WAY","SMOOTH ASPHALT","DRY","STOP","NO",-0.701284433391025
"8527",4.89,2016,10,"INTERSECTION","STRAIGHT","STATE HWY","TWO-WAY","SMOOTH ASPHALT","DRY","STOP","NO",-0.701284433391025
"8528",6.13,2016,10,"NONE","STRAIGHT","STATE HWY","TWO-WAY","SMOOTH ASPHALT","DRY","STOP","NO",-0.701284433391025
"8529",4.2,2016,10,"NONE","STRAIGHT","OTHER","TWO-WAY","SMOOTH ASPHALT","DRY","OTHER","NO",-0.701284433391025
"8530",5.77,2016,10,"NONE","STRAIGHT","OTHER","TWO-WAY","SMOOTH ASPHALT","DRY","OTHER","NO",-0.701284433391025
"8531",0.94,2016,10,"NONE","STRAIGHT","OTHER","TWO-WAY","SMOOTH ASPHALT","DRY","OTHER","NO",-0.701284433391025
"8532",7.45,2016,10,"NONE","STRAIGHT","OTHER","TWO-WAY","SMOOTH ASPHALT","DRY","OTHER","NO",-0.701284433391025
"8533",5.86,2016,10,"NONE","STRAIGHT","OTHER","TWO-WAY","SMOOTH ASPHALT","DRY","OTHER","NO",-0.701284433391025
"8534",22.97,2016,10,"OTHER","OTHER","STATE HWY","TWO-WAY","SMOOTH ASPHALT","DRY","STOP","NO",-0.701284433391025
"8535",17.01,2016,10,"INTERSECTION","STRAIGHT","STATE HWY","TWO-WAY","SMOOTH ASPHALT","DRY","OTHER","NO",-0.701284433391025
"8536",5.35,2016,10,"INTERSECTION","STRAIGHT","STATE HWY","TWO-WAY","SMOOTH ASPHALT","DRY","OTHER","NO",-0.701284433391025
"8537",9.71,2016,10,"NONE","STRAIGHT","STATE HWY","TWO-WAY","SMOOTH ASPHALT","DRY","OTHER","NO",-0.701284433391025
"8538",2.43,2016,11,"OTHER","STRAIGHT","STATE HWY","TWO-WAY","SMOOTH ASPHALT","DRY","OTHER","NO",-0.701284433391025
"8539",10.15,2016,11,"OTHER","OTHER","STATE HWY","TWO-WAY","SMOOTH ASPHALT","DRY","STOP","NO",-0.701284433391025
"8540",6.58,2016,10,"INTERSECTION","OTHER","STATE HWY","TWO-WAY","SMOOTH ASPHALT","DRY","OTHER","NO",-0.701284433391025
"8541",9.36,2016,11,"DRIVEWAY","STRAIGHT","STATE HWY","TWO-WAY","SMOOTH ASPHALT","DRY","OTHER","NO",-0.701284433391025
"8542",5.18,2016,11,"NONE","STRAIGHT","US HWY","TWO-WAY","OTHER","DRY","OTHER","NO",-0.701284433391025
"8543",2.51,2016,11,"DRIVEWAY","STRAIGHT","OTHER","OTHER","SMOOTH ASPHALT","DRY","OTHER","NO",-0.701284433391025
"8544",7.82,2016,11,"INTERSECTION","STRAIGHT","STATE HWY","TWO-WAY","SMOOTH ASPHALT","DRY","STOP","NO",-0.701284433391025
"8545",4.55,2016,11,"INTERSECTION","OTHER","STATE HWY","TWO-WAY","SMOOTH ASPHALT","DRY","STOP","NO",-0.701284433391025
"8546",3.25,2016,11,"NONE","STRAIGHT","OTHER","TWO-WAY","SMOOTH ASPHALT","DRY","OTHER","NO",-0.701284433391025
"8547",4.99,2016,11,"NONE","STRAIGHT","US HWY","TWO-WAY","SMOOTH ASPHALT","DRY","OTHER","NO",-0.701284433391025
"8548",5.81,2016,11,"NONE","STRAIGHT","STATE HWY","TWO-WAY","SMOOTH ASPHALT","WET","STOP","NO",2.07341841766101
"8549",3.12,2016,11,"NONE","STRAIGHT","OTHER","TWO-WAY","SMOOTH ASPHALT","DRY","OTHER","NO",-0.701284433391025
"8550",6.27,2016,11,"NONE","STRAIGHT","STATE HWY","TWO-WAY","SMOOTH ASPHALT","DRY","OTHER","NO",-0.701284433391025
"8551",4.33,2016,11,"INTERSECTION","STRAIGHT","STATE HWY","TWO-WAY","SMOOTH ASPHALT","DRY","STOP","NO",-0.701284433391025
"8552",5.55,2016,11,"NONE","STRAIGHT","OTHER","TWO-WAY","COARSE ASPHALT","DRY","STOP","NO",-0.701284433391025
"8553",3.6,2016,11,"INTERSECTION","STRAIGHT","STATE HWY","TWO-WAY","SMOOTH ASPHALT","DRY","STOP","NO",-0.701284433391025
"8554",5.65,2016,11,"NONE","STRAIGHT","OTHER","TWO-WAY","SMOOTH ASPHALT","DRY","OTHER","NO",-0.701284433391025
"8555",8.34,2016,11,"INTERSECTION","STRAIGHT","OTHER","TWO-WAY","SMOOTH ASPHALT","DRY","STOP","YES",-0.701284433391025
"8556",13.89,2016,11,"NONE","STRAIGHT","STATE HWY","TWO-WAY","SMOOTH ASPHALT","DRY","STOP","NO",-0.701284433391025
"8557",5.12,2016,11,"NONE","STRAIGHT","US HWY","TWO-WAY","COARSE ASPHALT","DRY","OTHER","NO",-0.701284433391025
"8558",1,2016,11,"NONE","STRAIGHT","OTHER","TWO-WAY","SMOOTH ASPHALT","DRY","STOP","NO",-0.701284433391025
"8559",5.61,2016,11,"INTERSECTION","STRAIGHT","STATE HWY","TWO-WAY","COARSE ASPHALT","DRY","OTHER","NO",-0.701284433391025
"8560",3.36,2016,11,"NONE","OTHER","STATE HWY","TWO-WAY","SMOOTH ASPHALT","DRY","OTHER","NO",-0.701284433391025
"8561",6.1,2016,11,"DRIVEWAY","STRAIGHT","OTHER","TWO-WAY","SMOOTH ASPHALT","DRY","OTHER","NO",-0.701284433391025
"8562",4.36,2016,11,"INTERSECTION","STRAIGHT","STATE HWY","TWO-WAY","SMOOTH ASPHALT","DRY","STOP","NO",-0.701284433391025
"8563",5.74,2016,11,"NONE","OTHER","STATE HWY","TWO-WAY","SMOOTH ASPHALT","DRY","OTHER","NO",-0.701284433391025
"8564",1.92,2016,11,"INTERSECTION","STRAIGHT","STATE HWY","TWO-WAY","SMOOTH ASPHALT","DRY","STOP","NO",-0.701284433391025
"8565",7.66,2016,11,"DRIVEWAY","STRAIGHT","OTHER","TWO-WAY","SMOOTH ASPHALT","DRY","OTHER","NO",-0.701284433391025
"8566",6.92,2016,11,"NONE","STRAIGHT","OTHER","TWO-WAY","SMOOTH ASPHALT","DRY","OTHER","NO",-0.701284433391025
"8567",1.38,2016,11,"NONE","OTHER","STATE HWY","TWO-WAY","SMOOTH ASPHALT","DRY","OTHER","NO",-0.701284433391025
"8568",11,2016,11,"NONE","STRAIGHT","STATE HWY","TWO-WAY","SMOOTH ASPHALT","DRY","OTHER","NO",-0.701284433391025
"8569",21.76,2016,11,"OTHER","OTHER","STATE HWY","OTHER","SMOOTH ASPHALT","DRY","STOP","NO",-0.701284433391025
"8570",7.94,2016,11,"INTERSECTION","STRAIGHT","STATE HWY","TWO-WAY","SMOOTH ASPHALT","DRY","STOP","NO",-0.701284433391025
"8571",2.38,2016,11,"INTERSECTION","STRAIGHT","OTHER","TWO-WAY","SMOOTH ASPHALT","DRY","STOP","NO",-0.701284433391025
"8572",6.08,2016,11,"DRIVEWAY","STRAIGHT","OTHER","TWO-WAY","SMOOTH ASPHALT","DRY","OTHER","NO",-0.701284433391025
"8573",8.03,2016,11,"NONE","STRAIGHT","STATE HWY","TWO-WAY","SMOOTH ASPHALT","DRY","STOP","NO",-0.701284433391025
"8574",3.72,2016,11,"NONE","STRAIGHT","US HWY","TWO-WAY","SMOOTH ASPHALT","DRY","OTHER","NO",-0.701284433391025
"8575",7.45,2016,11,"DRIVEWAY","STRAIGHT","OTHER","TWO-WAY","SMOOTH ASPHALT","WET","OTHER","NO",3.13820122145792
"8576",10.63,2016,11,"INTERSECTION","STRAIGHT","OTHER","TWO-WAY","SMOOTH ASPHALT","DRY","STOP","NO",-0.701284433391025
"8577",6.44,2016,11,"INTERSECTION","STRAIGHT","STATE HWY","TWO-WAY","SMOOTH ASPHALT","DRY","STOP","NO",-0.701284433391025
"8578",8.49,2016,11,"INTERSECTION","STRAIGHT","OTHER","TWO-WAY","SMOOTH ASPHALT","DRY","STOP","NO",-0.701284433391025
"8579",1.97,2016,11,"INTERSECTION","STRAIGHT","STATE HWY","TWO-WAY","SMOOTH ASPHALT","DRY","STOP","NO",-0.701284433391025
"8580",5.57,2016,11,"NONE","STRAIGHT","STATE HWY","TWO-WAY","SMOOTH ASPHALT","DRY","OTHER","NO",-0.701284433391025
"8581",3.98,2018,2,"OTHER","STRAIGHT","US HWY","OTHER","SMOOTH ASPHALT","WET","STOP","NO",3.13820122145792
"8582",3.11,2018,2,"INTERSECTION","STRAIGHT","OTHER","TWO-WAY","SMOOTH ASPHALT","WET","STOP","NO",3.13820122145792
"8583",1.7,2018,3,"OTHER","STRAIGHT","US HWY","OTHER","SMOOTH ASPHALT","WET","STOP","NO",3.13820122145792
"8584",4.42,2018,3,"NONE","STRAIGHT","OTHER","TWO-WAY","COARSE ASPHALT","WET","OTHER","NO",3.13820122145792
"8585",3.32,2018,3,"NONE","STRAIGHT","OTHER","TWO-WAY","SMOOTH ASPHALT","DRY","OTHER","NO",-0.701284433391025
"8586",9.48,2018,3,"NONE","STRAIGHT","OTHER","TWO-WAY","SMOOTH ASPHALT","DRY","OTHER","NO",-0.701284433391025
"8587",4.36,2018,3,"NONE","STRAIGHT","OTHER","TWO-WAY","SMOOTH ASPHALT","DRY","OTHER","NO",-0.701284433391025
"8588",4.46,2018,3,"INTERSECTION","STRAIGHT","STATE HWY","TWO-WAY","SMOOTH ASPHALT","DRY","OTHER","NO",-0.701284433391025
"8589",7.44,2018,3,"NONE","STRAIGHT","STATE HWY","TWO-WAY","SMOOTH ASPHALT","DRY","OTHER","NO",-0.701284433391025
"8590",2.76,2018,3,"NONE","STRAIGHT","US HWY","TWO-WAY","SMOOTH ASPHALT","DRY","OTHER","NO",-0.701284433391025
"8591",6.09,2018,3,"NONE","STRAIGHT","STATE HWY","TWO-WAY","SMOOTH ASPHALT","DRY","OTHER","NO",-0.701284433391025
"8592",3.93,2018,3,"NONE","STRAIGHT","US HWY","TWO-WAY","OTHER","WET","OTHER","NO",3.13820122145792
"8593",4.06,2018,3,"DRIVEWAY","OTHER","OTHER","TWO-WAY","SMOOTH ASPHALT","DRY","OTHER","NO",0.363498370405888
"8594",2.64,2018,3,"NONE","STRAIGHT","OTHER","TWO-WAY","SMOOTH ASPHALT","DRY","OTHER","NO",-0.701284433391025
"8595",1.49,2018,3,"NONE","STRAIGHT","STATE HWY","TWO-WAY","SMOOTH ASPHALT","DRY","OTHER","NO",-0.701284433391025
"8596",7.71,2018,3,"DRIVEWAY","STRAIGHT","OTHER","TWO-WAY","SMOOTH ASPHALT","DRY","OTHER","NO",-0.701284433391025
"8597",9.83,2018,3,"NONE","STRAIGHT","STATE HWY","TWO-WAY","SMOOTH ASPHALT","DRY","OTHER","YES",0.363498370405888
"8598",3.71,2018,3,"NONE","STRAIGHT","OTHER","TWO-WAY","SMOOTH ASPHALT","DRY","OTHER","NO",0.363498370405888
"8599",2.63,2018,3,"INTERSECTION","STRAIGHT","STATE HWY","TWO-WAY","SMOOTH ASPHALT","DRY","STOP","NO",-0.701284433391025
"8600",4.22,2018,3,"INTERSECTION","STRAIGHT","STATE HWY","TWO-WAY","SMOOTH ASPHALT","DRY","STOP","NO",-0.701284433391025
"8601",2.59,2018,3,"DRIVEWAY","STRAIGHT","OTHER","TWO-WAY","SMOOTH ASPHALT","DRY","OTHER","NO",-0.701284433391025
"8602",3.63,2018,3,"NONE","STRAIGHT","OTHER","TWO-WAY","SMOOTH ASPHALT","WET","OTHER","NO",3.13820122145792
"8603",1.48,2018,3,"OTHER","STRAIGHT","US HWY","OTHER","SMOOTH ASPHALT","DRY","OTHER","NO",-0.701284433391025
"8604",9.06,2018,3,"NONE","STRAIGHT","OTHER","TWO-WAY","SMOOTH ASPHALT","DRY","OTHER","NO",-0.701284433391025
"8605",4.94,2018,3,"NONE","STRAIGHT","US HWY","TWO-WAY","OTHER","DRY","OTHER","NO",-0.701284433391025
"8606",11.26,2018,3,"NONE","STRAIGHT","STATE HWY","TWO-WAY","SMOOTH ASPHALT","DRY","STOP","NO",-0.701284433391025
"8607",8.85,2018,3,"NONE","STRAIGHT","STATE HWY","TWO-WAY","SMOOTH ASPHALT","DRY","OTHER","NO",-0.701284433391025
"8608",3.4,2018,3,"OTHER","STRAIGHT","US HWY","OTHER","SMOOTH ASPHALT","DRY","STOP","NO",-0.701284433391025
"8609",5.08,2018,3,"NONE","STRAIGHT","STATE HWY","TWO-WAY","SMOOTH ASPHALT","DRY","OTHER","NO",-0.701284433391025
"8610",8.55,2018,3,"NONE","STRAIGHT","STATE HWY","TWO-WAY","SMOOTH ASPHALT","DRY","OTHER","NO",-0.701284433391025
"8611",4.38,2018,3,"INTERSECTION","STRAIGHT","STATE HWY","TWO-WAY","COARSE ASPHALT","WET","OTHER","NO",3.13820122145792
"8612",2.29,2018,3,"NONE","STRAIGHT","OTHER","TWO-WAY","COARSE ASPHALT","DRY","OTHER","NO",-0.701284433391025
"8613",3.52,2018,3,"DRIVEWAY","STRAIGHT","OTHER","TWO-WAY","SMOOTH ASPHALT","DRY","OTHER","NO",-0.701284433391025
"8614",6.48,2018,3,"NONE","STRAIGHT","OTHER","TWO-WAY","SMOOTH ASPHALT","DRY","OTHER","NO",-0.701284433391025
"8615",7.33,2018,3,"NONE","STRAIGHT","STATE HWY","TWO-WAY","SMOOTH ASPHALT","DRY","OTHER","NO",0.363498370405888
"8616",5.04,2018,3,"NONE","STRAIGHT","OTHER","TWO-WAY","COARSE ASPHALT","WET","STOP","NO",3.13820122145792
"8617",5.14,2018,3,"NONE","STRAIGHT","STATE HWY","TWO-WAY","SMOOTH ASPHALT","DRY","OTHER","NO",0.363498370405888
"8618",2.17,2018,3,"NONE","STRAIGHT","OTHER","TWO-WAY","SMOOTH ASPHALT","DRY","OTHER","NO",-0.701284433391025
"8619",2.19,2018,3,"NONE","STRAIGHT","OTHER","TWO-WAY","SMOOTH ASPHALT","DRY","OTHER","NO",0.363498370405888
"8620",6.83,2018,3,"INTERSECTION","STRAIGHT","STATE HWY","TWO-WAY","SMOOTH ASPHALT","DRY","STOP","NO",-0.701284433391025
"8621",14.06,2018,3,"INTERSECTION","STRAIGHT","STATE HWY","TWO-WAY","COARSE ASPHALT","WET","STOP","NO",3.13820122145792
"8622",10.87,2018,3,"NONE","STRAIGHT","STATE HWY","TWO-WAY","SMOOTH ASPHALT","DRY","OTHER","NO",-0.701284433391025
"8623",4.7,2018,3,"INTERSECTION","STRAIGHT","STATE HWY","TWO-WAY","SMOOTH ASPHALT","DRY","OTHER","NO",-0.701284433391025
"8624",14.09,2018,3,"DRIVEWAY","STRAIGHT","OTHER","TWO-WAY","SMOOTH ASPHALT","DRY","OTHER","NO",-0.701284433391025
"8625",6.67,2018,3,"NONE","STRAIGHT","OTHER","TWO-WAY","SMOOTH ASPHALT","DRY","OTHER","NO",-0.701284433391025
"8626",9.66,2018,3,"NONE","STRAIGHT","STATE HWY","TWO-WAY","SMOOTH ASPHALT","DRY","OTHER","NO",-0.701284433391025
"8627",5.85,2018,3,"INTERSECTION","STRAIGHT","STATE HWY","TWO-WAY","SMOOTH ASPHALT","DRY","STOP","NO",0.363498370405888
"8628",8.16,2015,3,"INTERSECTION","STRAIGHT","STATE HWY","TWO-WAY","SMOOTH ASPHALT","DRY","STOP","NO",0.363498370405888
"8629",8.6,2015,3,"OTHER","STRAIGHT","US HWY","TWO-WAY","SMOOTH ASPHALT","DRY","STOP","NO",-0.701284433391025
"8630",10.78,2015,3,"NONE","STRAIGHT","US HWY","TWO-WAY","SMOOTH ASPHALT","DRY","OTHER","NO",-0.701284433391025
"8631",8.39,2015,3,"INTERSECTION","STRAIGHT","STATE HWY","TWO-WAY","SMOOTH ASPHALT","DRY","OTHER","NO",-0.701284433391025
"8632",14.78,2015,3,"NONE","STRAIGHT","OTHER","TWO-WAY","SMOOTH ASPHALT","DRY","OTHER","NO",-0.701284433391025
"8633",1.22,2015,3,"NONE","STRAIGHT","OTHER","TWO-WAY","SMOOTH ASPHALT","DRY","OTHER","NO",-0.701284433391025
"8634",7.08,2015,3,"NONE","STRAIGHT","STATE HWY","TWO-WAY","SMOOTH ASPHALT","DRY","OTHER","NO",0.363498370405888
"8635",4.76,2015,3,"INTERSECTION","STRAIGHT","STATE HWY","TWO-WAY","SMOOTH ASPHALT","DRY","STOP","NO",0.363498370405888
"8636",5.53,2015,3,"INTERSECTION","STRAIGHT","STATE HWY","TWO-WAY","SMOOTH ASPHALT","DRY","STOP","NO",-0.701284433391025
